-0.889347,2.17233,0
-4.91576,-1.92756,2
-3.04953,-1.56898,1
-0.664925,2.34912,0
-0.900042,2.03207,0
-3.70255,-4.19489,3
-1.06827,0.462445,0
-0.973843,0.348228,5
-0.743979,2.06737,0
-0.637801,2.06408,0
-0.986061,0.359387,5
-5.0652,-2.03955,2
-0.753865,1.94596,0
-2.97133,-1.38108,1
-0.741337,1.99961,0
-2.92398,3.71204,0
-0.673899,2.21419,0
-3.41372,-4.18599,6
-2.99404,3.88907,0
-0.900119,2.11079,0
-2.97143,3.74897,0
-3.12465,-1.59719,1
-4.87209,-2.0633,2
-0.868859,1.91913,0
-2.94778,3.67854,0
-0.391243,1.74043,0
-5.0935,-1.92754,2
-0.804898,1.92041,0
-1.20048,0.200008,5
-3.16141,-1.41696,1
-3.48471,-4.00393,4
-3.04025,-1.52217,1
-4.95014,-1.88781,2
-3.53995,-4.04802,4
-1.09158,0.359978,5
-3.16138,3.67716,0
-0.91115,1.74541,0
-0.805889,1.9089,0
-0.820989,0.431754,5
-3.68162,-4.12339,3
-0.879601,2.17215,0
-0.867767,1.77346,0
-1.07166,0.392053,0
-4.93323,-1.95263,2
-1.03984,0.364177,5
-3.27716,-1.35806,1
-4.98474,-2.03553,2
-3.08946,-1.61403,1
-3.46446,-4.11381,6
-4.94135,-1.9286,2
-3.49587,-4.09618,3
-0.750499,2.14089,0
-0.606753,2.14837,0
-3.1554,-1.42812,1
-0.805965,2.00961,0
-0.864165,2.2076,0
-3.32788,-4.06184,6
-3.44326,-4.1553,6
-2.90706,3.69965,0
-0.866202,1.87757,0
-0.763372,2.07211,0
-3.31573,-4.20639,6
-4.9566,-2.17289,2
-5.05817,-2.00906,2
-3.45454,-3.94029,4
-3.53319,-4.1149,3
-3.66438,-4.02042,4
-3.66328,-4.05925,4
-3.07127,-1.54183,1
-2.80317,3.725,0
-0.895824,2.12156,0
-0.801018,1.81654,0
-1.05363,0.3103,5
-3.49447,-3.8594,4
-4.97704,-1.75913,2
-3.41024,-4.28566,6
-1.02402,0.385501,5
-2.9591,3.75088,0
-2.96975,3.81093,0
-3.17739,-1.487,1
-3.55921,-4.11128,3
-4.99231,-1.99941,2
-2.99943,-1.53053,1
-0.986539,0.297246,5
-4.93686,-1.91769,2
-3.57176,-4.06035,4
-3.44219,-4.05104,6
-4.94206,-1.93429,2
-0.883841,1.63063,0
-3.24189,-1.59196,1
-3.22327,-1.53784,1
-0.734926,1.86921,0
-3.5796,-4.01057,4
-0.954553,2.34947,0
-3.48599,-3.77904,4
-2.78553,3.70418,0
-1.19806,0.335446,0
-0.870646,1.79402,0
-1.12221,0.413051,0
-2.97892,3.75392,0
-3.07584,-1.46752,1
-2.97032,-1.53095,1
-3.21837,-1.56745,1
-3.0806,-1.56943,1
-1.00739,0.498472,0
-3.37501,-3.8205,4
-4.9951,-2.02158,2
-0.938176,1.98722,0
-0.675741,1.75173,0
-3.04452,-1.67316,1
-4.89378,-1.85441,2
-4.96568,-2.15743,2
-3.18213,-1.52938,1
-3.58866,-4.15049,3
-3.03571,3.67379,0
-4.91316,-1.93049,2
-5.13124,-2.01328,2
-0.848652,0.53122,5
-0.896972,0.398268,5
-3.14981,-1.67552,1
-0.764189,1.93408,0
-1.00157,0.408421,5
-3.51354,-3.9796,4
-5.27901,-1.98954,2
-0.9612,2.17906,0
-0.97546,0.34199,5
-1.05702,0.477281,0
-0.752326,2.07953,0
-3.0804,3.88276,0
-3.06473,-1.47184,1
-3.27698,-1.38753,1
-0.779549,1.86313,0
-0.850544,0.590217,0
-4.97011,-2.05289,2
-0.913659,0.558094,0
-3.06685,3.8658,0
-0.784618,2.31366,0
-4.81455,-1.83518,2
-1.06367,0.494985,0
-0.851245,2.30537,0
-2.97021,-1.60127,1
-0.621368,2.24132,0
-3.77346,-4.05044,4
-2.90554,3.75602,0
-3.0049,-1.74813,1
-2.85285,3.87817,0
-0.770776,2.13531,0
-2.80935,3.72836,0
-0.821998,2.26508,0
-0.73723,2.15755,0
-2.89969,3.88309,0
-3.07728,3.87745,0
-0.781873,1.80859,0
-3.01569,-1.6172,1
-3.59746,-3.84813,4
-3.51883,-4.12737,3
-0.883451,2.13991,0
-1.16837,0.462995,0
-4.96173,-2.03484,2
-3.48687,-4.07653,3
-5.14288,-2.11385,2
-1.10093,0.329163,5
-0.867491,1.91434,0
-3.47615,-4.23564,6
-3.12703,-1.58913,1
-3.11182,-1.41932,1
-1.16852,0.296786,5
-2.9268,3.74215,0
-0.814271,1.99195,0
-1.13178,0.455671,0
-3.36434,-4.1413,6
-3.14286,-1.56635,1
-3.59056,-4.09782,3
-3.47946,-4.03829,3
-3.26054,-1.55007,1
-2.92011,3.89432,0
-5.06867,-1.89332,2
-5.00612,-1.86104,2
-0.753954,2.24362,0
-1.13213,0.491953,0
-0.771229,1.89785,0
-1.09295,0.369534,0
-0.943155,1.88168,0
-1.24232,0.465266,0
-3.0018,3.67309,0
-2.97763,-1.6375,1
-1.12221,0.353453,0
-1.22899,0.216836,5
-0.974708,0.562576,0
-0.767444,2.15975,0
-0.986607,1.70749,0
-3.58577,-4.13968,3
-3.03089,-1.48653,1
-0.926563,1.76559,0
-3.03857,-1.53605,1
-3.20774,-1.54527,1
-0.843686,1.91169,0
-3.70222,-4.07008,4
-1.0139,0.510659,0
-3.43467,-4.017,6
-3.5637,-4.05271,4
-3.36129,-1.43133,1
-2.85004,3.74319,0
-3.51401,-4.09595,3
-2.86808,3.749,0
-0.876395,2.34174,0
-4.79633,-2.11731,2
-0.833014,2.24632,0
-2.84983,3.96627,0
-0.640843,1.88588,0
-5.08906,-1.89526,2
-4.91042,-1.92756,2
-3.22302,-1.64998,1
-0.797965,2.20132,0
-1.1192,0.433989,0
-1.14552,0.391494,0
-1.1645,0.486448,0
-3.15684,-1.60357,1
-0.703328,1.90465,0
-0.867308,2.13937,0
-0.721852,1.88171,0
-0.715498,2.01046,0
-1.15434,0.438533,0
-3.08385,-1.38981,1
-0.997328,1.78109,0
-3.60862,-3.97118,4
-3.05759,-1.73073,1
-5.02247,-2.10151,2
-3.57726,-4.09966,3
-1.08756,0.480849,0
-3.1407,-1.48528,1
-3.58223,-3.80931,4
-3.44805,-4.12093,6
-3.6435,-4.20132,3
-2.90153,3.64282,0
-0.821573,1.89903,0
-3.13938,-1.46123,1
-3.14495,-1.3222,1
-0.836859,1.77042,0
-3.28552,-1.73972,1
-3.58171,-4.01206,4
-5.03224,-2.06969,2
-3.59294,-4.16107,3
-0.790337,2.2758,0
-0.640064,2.06511,0
-5.14497,-2.01557,2
-4.93301,-1.98122,2
-0.958975,0.452233,5
-0.813988,1.81869,0
-2.99842,-1.54372,1
-0.424617,1.9559,0
-0.869868,2.28565,0
-3.14201,-1.61882,1
-0.817193,1.85765,0
-0.813005,1.70698,0
-0.929283,0.413431,5
-0.933637,1.8083,0
-0.614962,2.24007,0
-0.735906,1.59765,0
-0.907566,2.31483,0
-2.93774,3.75792,0
-0.953103,0.3447,5
-4.88268,-1.96724,2
-3.43306,-4.31847,6
-4.84292,-1.83362,2
-0.894429,2.05835,0
-0.73634,2.09495,0
-0.97352,0.448705,5
-0.922017,0.428891,5
-0.89744,1.81951,0
-3.14087,-1.6426,1
-4.89071,-1.8766,2
-3.64654,-4.02546,4
-0.768902,2.0151,0
-1.15801,0.265713,5
-3.11214,-1.43447,1
-3.14942,-1.65113,1
-0.856255,0.350033,5
-3.30221,-1.50461,1
-4.92424,-1.90926,2
-1.08942,0.310136,5
-1.05182,1.85756,0
-3.16893,-1.67815,1
-0.84067,2.297,0
-3.27789,-1.58177,1
-3.10729,3.7503,0
-1.04802,2.21323,0
-1.26631,0.386995,0
-3.00407,3.73723,0
-0.730681,2.32993,0
-0.88704,2.03827,0
-0.643057,1.80819,0
-2.85551,3.8402,0
-4.9499,-1.91249,2
-3.57409,-4.0878,3
-0.886159,2.21221,0
-0.920219,0.485879,5
-0.870944,2.3311,0
-3.12325,3.73113,0
-3.48859,-4.1456,6
-0.931977,1.89003,0
-3.56856,-3.98156,4
-0.704295,2.20113,0
-0.890826,2.09763,0
-3.65712,-4.05446,4
-0.986675,0.418337,5
-1.15996,0.302531,5
-4.94402,-2.0036,2
-5.0124,-2.12456,2
-0.793437,1.93227,0
-4.77262,-1.89431,2
-0.937013,2.05254,0
-3.04052,3.64219,0
-3.76142,-3.86237,4
-3.71206,-3.94344,4
-3.68133,-4.15316,3
-3.49144,-4.15595,6
-5.10739,-2.00429,2
-3.04443,-1.58624,1
-4.90155,-1.8697,2
-1.15126,0.453308,0
-0.828063,2.16033,0
-3.03761,-1.42345,1
-1.00671,0.268438,5
-0.862685,2.33796,0
-0.813764,1.82751,0
-3.53586,-4.20443,3
-0.811159,2.28907,0
-3.09357,-1.40434,1
-5.0611,-1.91371,2
-5.0386,-1.90604,2
-0.798718,2.1907,0
-0.841774,1.9376,0
-3.07368,-1.57213,1
-3.61856,-4.07488,4
-4.94341,-1.89675,2
-4.99809,-2.14861,2
-2.91887,3.8386,0
-5.18338,-1.89081,2
-2.92112,3.66094,0
-3.15379,3.96687,0
-3.66411,-4.26413,3
-2.95178,3.87964,0
-3.15133,-1.67874,1
-0.802066,2.32604,0
-4.92968,-2.05651,2
-3.61322,-4.07968,4
-0.828197,2.02551,0
-3.28131,-1.60507,1
-0.854611,2.3435,0
-0.74451,2.20678,0
-2.95671,-1.72308,1
-3.24789,-1.3928,1
-3.23464,-1.70329,1
-0.892108,2.15121,0
-0.909579,1.98647,0
-2.83943,3.73489,0
-5.0793,-1.85831,2
-3.56454,-3.92592,4
-4.81799,-2.05785,2
-3.16236,3.83212,0
-3.03419,3.94947,0
-0.945239,0.274976,5
-0.767062,2.21953,0
-3.04448,-1.69923,1
-0.738942,1.61242,0
-1.09874,0.345966,5
-3.02558,-1.52209,1
-1.14602,0.659484,0
-3.63627,-4.01351,4
-4.96394,-1.93147,2
-2.96236,4.04055,0
-3.05241,3.9095,0
-3.08674,-1.53984,1
-3.05175,3.75866,0
-4.854,-2.08073,2
-0.770403,2.0299,0
-0.828039,2.09104,0
-3.48812,-3.99187,4
-0.959474,0.465208,0
-2.81981,3.56003,0
-0.99323,1.85603,0
-0.937046,0.446129,5
-3.57948,-4.13588,3
-0.787456,1.93596,0
-0.850049,2.21781,0
-4.98536,-1.85963,2
-3.01083,3.75175,0
-0.863688,1.83098,0
-3.08332,-1.47233,1
-3.11932,-1.49304,1
-0.795831,2.23254,0
-3.16156,-1.60579,1
-1.05072,0.447238,0
-2.92713,3.72899,0
-4.9481,-1.87976,2
-3.27968,-1.65583,1
-0.815127,2.22843,0
-3.07803,-1.55396,1
-3.58679,-4.10235,3
-4.71695,-1.92067,2
-0.75936,1.98214,0
-1.18177,0.340329,0
-0.81071,1.94346,0
-0.577799,1.9621,0
-5.13326,-2.10537,2
-1.04213,0.338895,5
-3.01166,3.77778,0
-0.740188,2.09257,0
-2.98015,3.78764,0
-0.80213,2.12992,0
-3.25092,-1.53936,1
-2.8484,3.98643,0
-3.49602,-4.27126,6
-0.79194,1.93713,0
-3.55313,-4.05042,4
-0.916531,1.73469,0
-0.690983,2.22586,0
-3.13062,-1.55431,1
-3.52482,-4.03103,4
-0.834301,2.23753,0
-4.95091,-2.00657,2
-0.830575,1.99263,0
-0.893779,1.96553,0
-3.12788,-1.61215,1
-3.0383,3.6883,0
-0.804813,2.13693,0
-1.06558,0.320807,5
-3.55901,-3.97812,4
-0.887999,2.23593,0
-0.725897,2.42194,0
-0.833551,2.20777,0
-2.82426,3.83655,0
-2.77625,3.86456,0
-0.97972,1.84533,0
-0.659656,2.21801,0
-0.70435,1.73619,0
-3.48198,-3.98825,4
-3.10764,3.67414,0
-0.826373,2.20408,0
-1.03813,1.80855,0
-2.83676,3.88041,0
-3.45866,-4.00363,6
-0.726298,1.84158,0
-3.4266,-4.05821,6
-2.93943,3.83761,0
-3.15137,-1.48975,1
-2.83861,3.84891,0
-2.90174,3.77287,0
-3.53853,-4.15142,3
-0.891901,2.17162,0
-1.10851,0.320347,5
-1.21669,0.474731,0
-4.91679,-2.01477,2
-1.08039,0.444644,0
-0.716942,2.08091,0
-1.07047,0.364091,5
-0.800168,1.90873,0
-3.07472,-1.54018,1
-2.86524,3.82284,0
-0.85568,0.484507,5
-0.793867,1.84739,0
-0.828335,2.05529,0
-0.710053,1.90489,0
-1.1595,0.176052,5
-0.86859,1.84131,0
-3.47709,-4.04104,3
-3.06201,-1.54695,1
-3.46561,-1.6112,1
-1.25106,0.280816,0
-0.722319,1.99953,0
-3.16568,-1.57098,1
-3.49256,-4.09527,3
-3.55117,-4.04679,4
-4.95781,-2.08917,2
-3.04537,3.70741,0
-0.779047,1.81779,0
-1.07529,0.270043,5
-2.99711,3.8151,0
-3.18395,-1.46706,1
-0.72808,2.21456,0
-0.742243,1.84332,0
-3.43742,-4.02215,6
-0.748124,1.76197,0
-3.5773,-3.90404,4
-4.90949,-2.00758,2
-0.81123,1.75936,0
-0.83795,2.00357,0
-0.845101,1.64401,0
-3.59676,-3.90223,4
-4.96383,-1.9582,2
-3.28909,-1.54184,1
-3.59695,-4.17431,3
-0.929315,1.72743,0
-1.02171,0.249094,5
-2.94655,3.91368,0
-0.721874,2.13456,0
-1.04801,0.604869,0
-3.08365,3.7102,0
-0.895162,2.23919,0
-1.14512,0.247076,5
-3.01702,-1.47113,1
-0.673394,1.78718,0
-3.00905,3.78845,0
-3.00055,-1.46425,1
-0.919648,2.23521,0
-4.81405,-1.91834,2
-3.12382,-1.47981,1
-4.84455,-1.8385,2
-2.94208,3.73119,0
-2.87141,3.64737,0
-3.59858,-4.12554,3
-3.51237,-4.0673,3
-5.0859,-2.08053,2
-0.988428,0.530719,0
-1.1036,0.236101,5
-0.822306,1.87137,0
-3.12938,-1.61305,1
-2.95221,3.61706,0
-3.06003,3.64389,0
-3.39071,-4.11359,6
-3.14957,-1.57073,1
-0.916781,2.24016,0
-0.768648,1.94036,0
-0.944251,0.183193,5
-0.96578,0.306958,5
-0.63056,2.21733,0
-2.9633,3.73409,0
-3.1232,-1.49759,1
-5.24075,-2.04836,2
-5.19979,-1.90536,2
-4.98249,-1.91355,2
-0.797653,2.13072,0
-0.711737,1.90493,0
-0.770731,2.31098,0
-0.936782,2.26464,0
-0.780724,2.06372,0
-0.840426,1.92415,0
-0.818642,0.373907,5
-3.02178,-1.61207,1
-2.95883,3.88758,0
-3.68515,-4.00153,4
-0.886275,2.01705,0
-1.19083,0.414372,0
-3.11619,-1.82431,1
-0.940962,2.08459,0
-0.915763,2.15945,0
-3.42361,-4.09541,6
-3.52431,-4.03459,4
-0.831969,0.543823,5
-5.08678,-2.04056,2
-0.950216,1.7686,0
-0.929691,2.30785,0
-2.85155,3.76893,0
-3.14569,-1.53723,1
-0.869346,1.84453,0
-3.39007,-1.70544,1
-2.86378,3.8262,0
-0.900137,1.83403,0
-1.00316,0.331394,5
-1.07437,0.466583,0
-0.757933,1.86575,0
-0.697702,1.78829,0
-3.04318,-1.53703,1
-3.25925,-1.70267,1
-1.00308,0.534688,0
-3.03535,3.77334,0
-0.837178,0.500987,5
-3.59056,-4.08766,3
-3.49135,-4.20125,6
-3.51365,-3.92113,4
-3.16579,-1.63197,1
-1.21319,0.376606,0
-3.08112,-1.6515,1
-5.18508,-2.02471,2
-3.63453,-4.10607,3
-0.668301,1.833,0
-2.85091,3.82767,0
-0.750827,2.02813,0
-0.738005,2.13888,0
-1.12986,0.379309,0
-0.772451,2.05319,0
-0.787188,2.20815,0
-0.851746,1.86092,0
-0.940077,2.27919,0
-0.765417,1.97011,0
-5.06723,-1.99793,2
-3.20596,-1.57684,1
-0.803711,2.25328,0
-0.956619,0.33829,5
-0.743868,1.81269,0
-1.02941,0.422035,0
-0.997245,0.502184,0
-3.12659,-1.4545,1
-3.48692,-4.05535,3
-2.9254,3.75231,0
-3.19201,-4.09531,6
-3.53601,-3.99574,4
-3.17901,-1.56546,1
-3.184,-1.59044,1
-3.16725,-1.42573,1
-2.88885,-1.39383,1
-3.00117,3.68631,0
-3.53257,-4.0245,4
-3.05417,3.78302,0
-3.28235,-4.08045,6
-3.26453,-1.64127,1
-1.0985,0.306404,5
-0.632877,1.80626,0
-3.566,-4.02799,4
-3.40489,-4.01512,6
-0.89667,2.28547,0
-3.04376,-1.72921,1
-0.864627,2.25702,0
-0.996955,0.538282,0
-3.13487,-1.61223,1
-5.1116,-1.96754,2
-0.807373,0.425748,5
-3.49879,-3.97018,4
-4.94529,-2.00156,2
-4.99381,-1.97623,2
-1.10241,0.359189,5
-0.782673,1.83894,0
-0.986357,2.18246,0
-2.79754,3.85721,0
-5.11446,-1.98013,2
-1.02076,0.296657,5
-2.82435,3.7358,0
-1.08723,0.522885,0
-3.09469,3.77338,0
-3.14101,-1.37662,1
-4.8059,-2.0018,2
-5.17358,-1.89507,2
-4.99672,-2.02695,2
-3.06198,-1.51188,1
-3.09571,3.76383,0
-2.87243,3.69746,0
-0.990965,2.2755,0
-0.779637,2.15538,0
-2.73351,3.79493,0
-2.85574,3.78191,0
-3.50231,-4.04229,3
-3.51029,-3.98789,4
-2.99711,-1.71615,1
-3.58133,-4.22539,3
-4.90695,-1.98109,2
-5.12027,-1.89535,2
-1.02819,0.495132,0
-0.789992,2.10364,0
-0.855108,1.94174,0
-2.8365,3.74773,0
-0.728659,2.05559,0
-5.10972,-1.91001,2
-0.983636,0.312405,5
-0.939534,0.409489,5
-0.595966,1.93595,0
-4.85976,-2.07149,2
-0.714316,1.82368,0
-2.90511,4.00392,0
-3.02138,3.82077,0
-3.39639,-4.03162,6
-0.829841,2.24392,0
-0.917384,0.583602,0
-0.603959,1.89581,0
-1.0555,0.367885,5
-3.39616,-4.13479,6
-0.929827,0.340694,5
-3.5535,-4.11093,3
-0.949366,2.45384,0
-3.41287,-4.18736,6
-0.867854,1.88371,0
-2.92271,3.65694,0
-3.12573,-1.53966,1
-0.923612,0.335211,5
-3.32169,-1.65153,1
-3.25289,-1.74431,1
-3.59208,-4.1477,3
-0.689884,1.88932,0
-1.02157,0.391598,5
-1.14084,0.337465,0
-4.79396,-1.90808,2
-3.63497,-4.07805,4
-3.49487,-4.00386,4
-0.917799,2.20134,0
-4.98535,-1.87981,2
-3.13342,-1.52559,1
-5.15477,-2.04369,2
-0.898121,1.90207,0
-0.650519,2.13934,0
-1.13516,2.25123,0
-4.94624,-2.0217,2
-0.971889,0.419149,5
-3.02784,3.78597,0
-5.00614,-2.11102,2
-1.04637,0.340719,5
-3.10067,-1.65419,1
-0.712395,1.67366,0
-0.913625,2.07266,0
-5.01104,-1.95759,2
-5.01265,-2.03083,2
-1.00949,2.33186,0
-5.11174,-2.04915,2
-4.95123,-1.95317,2
-3.07017,-1.61542,1
-0.791718,1.74581,0
-0.994852,2.11419,0
-2.94145,-1.52277,1
-4.86406,-2.07438,2
-3.75437,-4.20001,3
-3.50852,-3.90895,4
-3.81755,-3.9943,4
-0.754344,2.14537,0
-1.16536,0.238665,5
-0.979705,1.86363,0
-2.85853,3.89559,0
-3.28303,-1.62911,1
-3.53412,-4.20455,3
-3.55958,-4.02211,4
-3.17858,-1.46299,1
-3.49021,-3.99054,4
-1.12107,0.256038,5
-0.734167,1.89096,0
-3.05673,-1.652,1
-0.737652,1.84479,0
-0.884053,1.83478,0
-2.9841,3.81122,0
-3.61947,-4.08084,4
-3.19009,-1.41386,1
-4.94517,-1.94608,2
-3.68563,-4.02996,4
-5.15752,-2.07314,2
-0.903084,1.80972,0
-0.939842,2.31772,0
-0.69757,1.69184,0
-4.88173,-2.03817,2
-1.01132,0.383868,5
-2.91381,3.85992,0
-0.690735,1.80307,0
-5.00806,-2.04173,2
-1.03913,0.419154,0
-3.00527,3.64926,0
-2.98363,3.85362,0
-0.844133,1.83482,0
-3.43836,-4.10024,6
-0.758247,2.24716,0
-4.89351,-2.10174,2
-0.919084,0.418725,5
-5.0489,-1.88762,2
-3.00419,-1.57899,1
-1.04268,0.350308,5
-0.975454,1.93922,0
-0.757958,2.12863,0
-5.083,-1.94661,2
-1.01853,0.268472,5
-0.90625,1.82387,0
-0.843367,1.78569,0
-2.89872,3.74556,0
-3.29194,-1.5027,1
-0.987187,2.2133,0
-0.897157,1.83156,0
-2.87204,3.66979,0
-0.791007,2.16777,0
-1.06283,0.355609,5
-3.14641,-1.4539,1
-1.04409,0.456897,0
-3.47925,-3.99781,4
-1.23791,0.427176,0
-2.83402,3.85452,0
-0.804591,0.430116,5
-2.83106,3.72042,0
-2.84158,3.82509,0
-3.12874,4.06549,0
-0.969646,0.382913,5
-1.01783,0.25416,5
-3.61496,-4.00621,4
-4.99213,-2.08429,2
-2.9743,-1.58387,1
-3.04767,3.6453,0
-0.73403,1.87795,0
-5.01832,-2.02873,2
-0.810925,2.20793,0
-3.07791,-1.46224,1
-4.83537,-1.88715,2
-2.94404,3.70313,0
-2.93367,-1.7452,1
-3.59738,-3.9648,4
-3.04137,3.76551,0
-2.86754,3.76044,0
-0.906164,0.266193,5
-0.76914,2.43262,0
-3.18537,-1.40349,1
-0.852013,2.18317,0
-2.89314,3.85212,0
-0.66466,1.8661,0
-0.670016,2.26061,0
-0.802373,1.80228,0
-3.05512,3.91363,0
-5.07166,-1.94337,2
-0.688122,1.81379,0
-0.89178,2.27305,0
-0.741928,2.1599,0
-2.84115,3.60719,0
-1.09352,0.230826,5
-3.12114,-1.55845,1
-1.07084,0.44463,0
-1.0375,0.427056,0
-0.877345,2.14633,0
-4.88084,-2.06941,2
-0.941427,2.21134,0
-3.4219,-4.04352,6
-2.97561,-1.71142,1
-2.91027,3.80215,0
-0.939747,0.403284,5
-2.87748,3.78308,0
-5.13467,-1.73214,2
-5.0365,-1.90191,2
-3.06131,-1.57109,1
-3.01146,3.893,0
-0.890793,1.80079,0
-5.05361,-1.98388,2
-2.87659,3.7397,0
-3.21421,-1.46471,1
-1.04693,0.578013,0
-1.02988,0.602491,0
-0.851005,0.395583,5
-1.28207,0.386125,0
-0.808073,1.9321,0
-1.10578,0.44255,0
-0.834367,2.18137,0
-3.05914,-1.60193,1
-5.0474,-2.06274,2
-0.776985,2.04713,0
-0.922446,1.89473,0
-0.872066,2.21189,0
